bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nested_anchor_windows,nested_subset_seed,nll_weight,num_training_windows,num_validation_windows,num_windows,parameters,patch_lens,primal_dual,reference_epochs,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,seq_len,structural_only,train_budget,train_budget_label,trainable_parameters,training_ms_optimizer_step,validation_window_seed,variant,weight_decay,wide_batch_size
on,16,0,reference,0.29644468549698116,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm2/h720.pt,842a3e7c42d003ef,preserved,2,False,ETTm2,16,2482.056398861576,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,8.223847281574672,,0.0007,0.4197295310867237,2147483647,1024,LatentFlow,0.4397680988602412,2048,9042,0.02,33745,1024,10801.0,2004620,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm2/h720.json,a59accd8057c7f9c9c8c3ef5156d82b41288e3bd132b1c8219fa8318b485f6f5,,0.6631501329715928,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,86.94297279156214,5042,train_all,0.0001,4
on,16,0,reference,0.6637607642582485,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm1/h336.pt,cf881fc8e4d32e1f,preserved,2,False,ETTm1,16,2581.363357383758,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,8.150932459123325,,0.0007,0.4317545474451611,2147483647,1024,LatentFlow,0.4394075949764191,2048,9042,0.02,34129,1024,11185.0,1636816,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm1/h336.json,6ced0df049cd7f247ba0597211132a4946da8a7fbddee54823a8b66da3e6e411,,0.6628782655785443,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,96,False,all,all,0,89.7677344239501,5042,train_all,0.0001,4
on,16,1,extension,0.21736492774113506,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm2/h336.pt,bc36e34d107abad9,preserved,2,False,ETTm2,16,2490.890141404234,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.855459457973184,,0.0007,0.3595007830204778,2147483647,1024,LatentFlow,0.3373410000755163,2048,9042,0.02,34129,1024,11185.0,1612484,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm2/h336.json,39c59da3c21576c941dbc4c5ce7ca7de4a8a4ead02eea67c8e7e2a235252b72e,,0.5808106404634098,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,86.76815554872766,5042,train_all,0.0001,4
on,16,0,reference,0.50236644542643,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm1/h192.pt,0530271f132ad03f,preserved,2,False,ETTm1,16,2536.195949802175,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,7.980322099753156,,0.0007,0.39991726285705004,2147483647,1024,LatentFlow,0.4013768670243345,2048,9042,0.02,34273,1024,11329.0,1493398,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm1/h192.json,802bdd28079de309b0b2f48d380320454c600db77528e3f59438266984a6a94c,,0.6335431058928307,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,96,False,all,all,0,87.87006761305507,5042,train_all,0.0001,4
on,16,0,reference,0.1688894167365063,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm2/h192.pt,1989f7f6240eff93,preserved,2,False,ETTm2,16,2507.2169753517956,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,7.78867100672388,,0.0007,0.3077612023431964,2147483647,1024,LatentFlow,0.25041960402513,2048,9042,0.02,34273,1024,11329.0,1468534,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm2/h192.json,67e882bfac97c83e2853d4d1645a529b3097f3dd28867ca63511bfa3726329a0,,0.5004194281051946,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,86.71383385121044,5042,train_all,0.0001,4
on,16,0,reference,0.4160258938514051,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm1/h96.pt,015878c8dab89d6c,preserved,2,False,ETTm1,16,2519.5489149577916,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,8.047213928766162,,0.0007,0.37908943239470205,2147483647,1024,LatentFlow,0.36481148839531014,2048,9042,0.02,34369,1024,11425.0,1398606,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm1/h96.json,9d9664f9101707387efa75d3aa8eb491ebed5d4c2f4313e6be5afcca5ae36449,,0.6039962652163589,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,96,False,all,all,0,86.8014029496973,5042,train_all,0.0001,4
on,16,1,extension,0.12953132798983938,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm2/h96.pt,7e331d5147e99bcf,preserved,2,False,ETTm2,16,2532.2979476228356,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,8.176562745975746,,0.0007,0.2674146670665147,2147483647,1024,LatentFlow,0.1883530283684754,2048,9042,0.02,34369,1024,11425.0,1373530,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm2/h96.json,1e6135568dd9b7c1e623c00c626b3ae6bde1f511d302e539c7d2a363ed21b3b8,,0.43399657644787404,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,87.29509870972868,5042,train_all,0.0001,4
on,16,0,reference,0.6801683728657072,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Weather/h720.pt,8084e653f81b7208,preserved,2,False,Weather,16,3849.511596105993,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.760237835445046,,0.0007,0.35023482666638417,2147483647,1024,LatentFlow,0.3596273020843561,2048,9042,0.02,36072,1024,9821.0,2020430,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Weather/h720.json,bc8045c072f23ccb8153275d30cbb4756b14d3786c419cfcb28a5f8b359e50ba,,0.5996893379778868,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,139.91134869294063,5042,train_all,0.0001,4
on,16,0,reference,0.5544560238076987,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Weather/h336.pt,11428a79d75344b3,preserved,2,False,Weather,16,3781.5016792509705,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,8.225196011879909,,0.0007,0.29411270464770584,2147483647,1024,LatentFlow,0.2657514283594034,2048,9042,0.02,36456,1024,10205.0,1628294,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Weather/h336.json,7536bfac20f25c599f4252e3029970180f25af28de315de633f99a59b84a631e,,0.5155108421356465,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,135.03259225916437,5042,train_all,0.0001,4
on,16,0,reference,0.4662031876662421,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Weather/h192.pt,b50beefd499c15f4,preserved,2,False,Weather,16,3933.936183456797,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,8.55236938367634,,0.0007,0.25213044693303516,2147483647,1024,LatentFlow,0.20941022003048246,2048,9042,0.02,36600,1024,10349.0,1484344,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Weather/h192.json,ce910cfae6829a9339afa93b5bc6e8a8d3719268cc1f38d716075443d777c5da,,0.457613614341272,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,140.4533491118435,5042,train_all,0.0001,4
on,16,0,reference,0.42301143150007914,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Weather/h96.pt,d4d6a733f54e6232,preserved,2,False,Weather,16,3787.5004387311637,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,8.245226339123766,,0.0007,0.2064787004097738,2147483647,1024,LatentFlow,0.16217486937262882,2048,9042,0.02,36696,1024,10445.0,1389340,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Weather/h96.json,e1d788735c7fbfc9cb2519a6816fc0726a210c7d926e1722190c5f8b1a3dc02d,,0.40270941058364756,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,134.35353354389318,5042,train_all,0.0001,4
